"((' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' '), 5)",1.170394393527954
"((' ', ' ', ' ', ' ', 'X', ' ', ' ', ' ', 'O'), 1)",1.170067665126865
"((' ', ' ', ' ', ' ', 'X', ' ', ' ', ' ', 'O'), 2)",1.2208173899447314
"((' ', ' ', ' ', ' ', 'X', ' ', ' ', ' ', 'O'), 3)",1.270041412296669
"((' ', ' ', ' ', ' ', 'X', ' ', ' ', ' ', 'O'), 4)",1.2680881022248371
"((' ', ' ', ' ', ' ', 'X', ' ', ' ', ' ', 'O'), 5)",0.5
"((' ', ' ', ' ', ' ', 'X', ' ', ' ', ' ', 'O'), 6)",1.2191686531989605
"((' ', ' ', ' ', ' ', 'X', ' ', ' ', ' ', 'O'), 7)",1.2948995392992828
"((' ', ' ', ' ', ' ', 'X', ' ', ' ', ' ', 'O'), 8)",1.2655972130223667
"((' ', ' ', ' ', ' ', 'X', ' ', ' ', ' ', 'O'), 9)",0.5
"((' ', ' ', 'O', ' ', 'X', ' ', 'X', ' ', 'O'), 1)",1.079251687028739
"((' ', ' ', 'O', ' ', 'X', ' ', 'X', ' ', 'O'), 2)",0.6005596796609536
"((' ', ' ', 'O', ' ', 'X', ' ', 'X', ' ', 'O'), 3)",0.5
"((' ', ' ', 'O', ' ', 'X', ' ', 'X', ' ', 'O'), 4)",0.4419238228095694
"((' ', ' ', 'O', ' ', 'X', ' ', 'X', ' ', 'O'), 6)",1.217553677859713
"((' ', ' ', 'O', ' ', 'X', ' ', 'X', ' ', 'O'), 7)",0.5
"((' ', ' ', 'O', ' ', 'X', ' ', 'X', ' ', 'O'), 8)",0.34823821583903036
"((' ', 'O', 'O', ' ', 'X', ' ', 'X', 'X', 'O'), 1)",-0.010799153659372535
"((' ', 'O', 'O', ' ', 'X', ' ', 'X', 'X', 'O'), 2)",0.5
"((' ', 'O', 'O', ' ', 'X', ' ', 'X', 'X', 'O'), 4)",-0.539826653907265
"((' ', 'O', 'O', ' ', 'X', ' ', 'X', 'X', 'O'), 6)",0.3201662115603022
"((' ', 'O', 'O', ' ', 'X', ' ', 'X', 'X', 'O'), 8)",0.5
"(('X', 'O', 'O', 'O', 'X', ' ', 'X', 'X', 'O'), 1)",0.5
"(('X', 'O', 'O', 'O', 'X', ' ', 'X', 'X', 'O'), 4)",0.5
"(('X', 'O', 'O', 'O', 'X', ' ', 'X', 'X', 'O'), 6)",0.9499999999999998
"(('X', 'O', 'O', 'O', 'X', 'X', 'X', 'X', 'O'), 6)",0.5
"((' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' '), 3)",1.1609415647053212
"((' ', ' ', 'X', ' ', 'O', ' ', ' ', ' ', ' '), 1)",1.2467383380894441
"((' ', ' ', 'X', ' ', 'O', ' ', ' ', ' ', ' '), 2)",1.1740426395548105
"((' ', ' ', 'X', ' ', 'O', ' ', ' ', ' ', ' '), 3)",0.5
"((' ', ' ', 'X', ' ', 'O', ' ', ' ', ' ', ' '), 4)",1.0600553727266115
"((' ', ' ', 'X', ' ', 'O', ' ', ' ', ' ', ' '), 5)",0.5
"((' ', ' ', 'X', ' ', 'O', ' ', ' ', ' ', ' '), 6)",1.2871890614586718
"((' ', ' ', 'X', ' ', 'O', ' ', ' ', ' ', ' '), 7)",1.1473476508153038
"((' ', ' ', 'X', ' ', 'O', ' ', ' ', ' ', ' '), 8)",1.0384984741472296
"((' ', ' ', 'X', ' ', 'O', ' ', ' ', ' ', ' '), 9)",1.253104999380393
"((' ', 'X', 'X', ' ', 'O', 'O', ' ', ' ', ' '), 1)",1.4499999755922601
"((' ', 'X', 'X', ' ', 'O', 'O', ' ', ' ', ' '), 2)",0.5
"((' ', 'X', 'X', ' ', 'O', 'O', ' ', ' ', ' '), 4)",1.1647177053242515
"((' ', 'X', 'X', ' ', 'O', 'O', ' ', ' ', ' '), 6)",0.5
"((' ', 'X', 'X', ' ', 'O', 'O', ' ', ' ', ' '), 7)",0.756724522144896
"((' ', 'X', 'X', ' ', 'O', 'O', ' ', ' ', ' '), 8)",0.9320793095330425
"((' ', 'X', 'X', ' ', 'O', 'O', ' ', ' ', ' '), 9)",0.9946695423557919
"((' ', 'X', 'X', ' ', 'O', 'O', 'X', ' ', 'O'), 1)",1.445489816565554
"((' ', 'X', 'X', ' ', 'O', 'O', 'X', ' ', 'O'), 4)",0.3381330696769981
"((' ', 'X', 'X', ' ', 'O', 'O', 'X', ' ', 'O'), 7)",0.5
"((' ', 'X', 'X', ' ', 'O', 'O', 'X', ' ', 'O'), 8)",-0.5497988397070505
"((' ', 'X', 'X', ' ', 'O', 'O', 'X', ' ', 'O'), 9)",0.5
"((' ', 'X', 'X', 'O', 'O', 'O', 'X', 'X', 'O'), 1)",0.5
"((' ', 'X', 'X', 'O', 'O', 'O', 'X', 'X', 'O'), 4)",0.5
"((' ', 'X', 'X', 'O', 'O', 'O', 'X', 'X', 'O'), 8)",0.5
"((' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' '), 2)",1.1658259924419052
"((' ', 'X', ' ', ' ', ' ', ' ', 'O', ' ', ' '), 1)",1.2952617932014103
"((' ', 'X', ' ', ' ', ' ', ' ', 'O', ' ', ' '), 2)",0.5
"((' ', 'X', ' ', ' ', ' ', ' ', 'O', ' ', ' '), 3)",1.1020282472006646
"((' ', 'X', ' ', ' ', ' ', ' ', 'O', ' ', ' '), 4)",1.1154751385583443
"((' ', 'X', ' ', ' ', ' ', ' ', 'O', ' ', ' '), 5)",1.2489135279671013
"((' ', 'X', ' ', ' ', ' ', ' ', 'O', ' ', ' '), 6)",1.0549533656096672
"((' ', 'X', ' ', ' ', ' ', ' ', 'O', ' ', ' '), 7)",0.5
"((' ', 'X', ' ', ' ', ' ', ' ', 'O', ' ', ' '), 8)",1.1825219225073804
"((' ', 'X', ' ', ' ', ' ', ' ', 'O', ' ', ' '), 9)",1.119191735686948
"((' ', 'X', ' ', ' ', ' ', 'X', 'O', 'O', ' '), 1)",-0.17232607983414475
"((' ', 'X', ' ', ' ', ' ', 'X', 'O', 'O', ' '), 3)",1.2547226697130176
"((' ', 'X', ' ', ' ', ' ', 'X', 'O', 'O', ' '), 4)",0.7610938610992577
"((' ', 'X', ' ', ' ', ' ', 'X', 'O', 'O', ' '), 5)",1.0935866643965277
"((' ', 'X', ' ', ' ', ' ', 'X', 'O', 'O', ' '), 6)",0.5
"((' ', 'X', ' ', ' ', ' ', 'X', 'O', 'O', ' '), 8)",0.5
"((' ', 'X', ' ', ' ', ' ', 'X', 'O', 'O', ' '), 9)",1.2294722005865666
"((' ', 'X', 'O', ' ', ' ', 'X', 'O', 'O', 'X'), 1)",-0.061334920551159966
"((' ', 'X', 'O', ' ', ' ', 'X', 'O', 'O', 'X'), 3)",0.5
"((' ', 'X', 'O', ' ', ' ', 'X', 'O', 'O', 'X'), 4)",0.7204118795900538
"((' ', 'X', 'O', ' ', ' ', 'X', 'O', 'O', 'X'), 5)",1.2998452015366264
"((' ', 'X', 'O', ' ', ' ', 'X', 'O', 'O', 'X'), 9)",0.5
"(('X', 'X', 'O', ' ', 'O', 'X', 'O', 'O', 'X'), 1)",0.5
"(('X', 'X', 'O', ' ', 'O', 'X', 'O', 'O', 'X'), 4)",0.5
"(('X', 'X', 'O', ' ', 'O', 'X', 'O', 'O', 'X'), 5)",0.5
"((' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', 'O'), 4)",1.015026262780123
"((' ', ' ', 'O', 'X', ' ', ' ', ' ', ' ', 'O'), 1)",0.5823319465817028
"((' ', ' ', 'O', 'X', ' ', ' ', ' ', ' ', 'O'), 2)",0.2582031079933028
"((' ', ' ', 'O', 'X', ' ', ' ', ' ', ' ', 'O'), 3)",0.5
"((' ', ' ', 'O', 'X', ' ', ' ', ' ', ' ', 'O'), 4)",0.5
"((' ', ' ', 'O', 'X', ' ', ' ', ' ', ' ', 'O'), 5)",0.6780973641640278
"((' ', ' ', 'O', 'X', ' ', ' ', ' ', ' ', 'O'), 6)",1.1244190194944974
"((' ', ' ', 'O', 'X', ' ', ' ', ' ', ' ', 'O'), 7)",0.9390670910209054
"((' ', ' ', 'O', 'X', ' ', ' ', ' ', ' ', 'O'), 8)",0.01342406385138667
"((' ', ' ', 'O', 'X', ' ', 'X', ' ', 'O', 'O'), 1)",1.165324308080314
"((' ', ' ', 'O', 'X', ' ', 'X', ' ', 'O', 'O'), 2)",0.5033166958094462
"((' ', ' ', 'O', 'X', ' ', 'X', ' ', 'O', 'O'), 5)",1.4477900101171215
"((' ', ' ', 'O', 'X', ' ', 'X', ' ', 'O', 'O'), 6)",0.5
"((' ', ' ', 'O', 'X', ' ', 'X', ' ', 'O', 'O'), 7)",1.2700741023271727
"((' ', ' ', 'O', 'X', ' ', 'X', ' ', 'O', 'O'), 8)",0.5
"(('X', ' ', 'O', 'X', ' ', 'X', 'O', 'O', 'O'), 1)",0.5
